E-MZANTSI MTHEMBU CLEANING AND DISTRIBUTION;119883484;;
RUG DOCTOR PRO;129916471;rugdoctor@telkomsa.net;
ORANGE OPERATIONS;317018245;office@orangeoperations.co.za;
MARLENE'S CLEANING ENTERPRISE;136927832;;
C M C IMPROVEMENTS;865421202;;
TYKAR CLEANING SERVICES CC;325336921;tykar@polka.co.za;
QUSH SECURITY SERVICES;437221990;noleneharvey@telkomsa.net;
VERTICAL LOGIC ROPE ACCESS;728750278;;
PRESTIGE CLEANING SERVICES;117911085;;
RECKITT BENCKISER SOUTH AFRICA (PTY) LTD;118711611;tersia.loots@rb.com;
THAT LAUNDRY;318227465;nitesh@mplanet.co.za;
TAGS CLEANING SERVICES;832523443;tagssuppliers@gmail.com;
PHAMBILI CIVILS AND PROJECTS;760888243;;
SUPER CHAR;824224211;;
HYDRO JETTING AND INDUSTRIAL CC;314664618;;
PUMEZA TRADING;213602040;nomhisukani@gmail.com;
SITE SERVE SERVICES;834607661;jlcombrinck@telkomsa.net;
MARPROZEP MANUFACTURING CO;219310284;natasha@marprozep.co.za;
CLEAN HOUSE;838997866;;
RENAISSANCE CLEANING SERVICES CC;116422600;mmanzini@worldonline.co.za;
NO NONSENSE CLEANING SERVICES;123234555;nononsense.cleaningservices@gmail.com;
QUSH SECURITY SERVICES;437221990;noleneharvey@telkomsa.net;
ACC GROUP (PTY) LTD;764866105;alidab@outlook.com;
MANTHISA MTHISWA INDUSTRIAL CLEANING SERVICES;165929368;manthisa@ovi.com;
ULTIMATE CLEANING SERVICES;829220810;anver@ultimatecleaning.co.za;
MBOKOTHO CLEANING SERVICES;835597725;elliotqokela@gmail.com;
RECKITT BENCKISER SOUTH AFRICA (PTY) LTD;118711611;tersia.loots@rb.com;
LALI SECURITY AND CLEANING SOLUTIONS;213700036;;
ABOVE AND BEYOND MARKETING;413602428;tudehope@eject.co.za;
PHAMBILI CIVILS AND PROJECTS;760888243;;
RENT & CLEANER;176343455;;
CLEAN SUPREME;825530325;ameldajvr@mweb.co.za;
SSP CLEANING;217120409;;
SHAEDA'S CLEANING SERVICES;112346987;shaedag@telkomsa.net;
TYKAR CLEANING SERVICES BK;325336921;;
SITE SERVE SERVICES;834607661;jlcombrinck@telkomsa.net;
YOUNG BLOOD SERVICES;419910732;sakumzi@ybcs.co.za;
E-MZANTSI MTHEMBU CLEANING AND DISTRIBUTION;119883484;;
RUG DOCTOR PRO;129916471;rugdoctor@telkomsa.net;
PEMSA TECHNOLOGIES (PTY) LTD;116097264;info@pemsa.co.za;
CLEAN HOUSE;838997866;;
C M C IMPROVEMENTS;865421202;;
TYKAR CLEANING SERVICES CC;325336921;tykar@polka.co.za;
SCS CLEANING SERVICES;210000464;sangonip@gmail.com;
ROSBON ROPE ACCESS;717367952;deon.ropeaccess@gmail.com;
K'ARCHER CENTRE PWV (PTY) LTD;114449005;les@trimspares.co.za;
TYKAR CLEANING SERVICES CC;325336921;;
THAT LAUNDRY;318227465;nitesh@mplanet.co.za;
TAGS CLEANING SERVICES;832523443;tagssuppliers@gmail.com;
NEW VISION CLEANING & PROJECTS;218455343;mandisa.maputsi6@gmail.com;
XTREME BUILDING CLEANING (DO NOT CALL);113141902;;
ZUSIMANYE CLEANING & PROJECTS;847710918;;
SUPER CHAR;824224211;;
CYRIS SERVICES CRIME SCENE CLEANING AND MORE;828012933;Chantal@ctscsa.co.za;
JM CLEANING SERVICES (PTY LTD);865526565;matome@maponyaall.co.za;
PRINSLOO & ZEEMAN (CAPE) (PTY) LTD;212004487;;
SAVANNAH FINE CHEMICALS (PTY) LTD;118564500;;
MR GUTTER CC;169877009;info@mrgutter.co.za;
SAWYER GROUP;117631045;info@sawyergroup.co.za;
A B A TREE FELLERS CC;827863225;vic.dryfirewood@gmail.com;
PUMP SHOP THE;117937433;mwpshop@mweb.co.za;
BOREHOLE DRILLING-COETZEE DRILLING CONTRACTORS;836277837;jacoetzee@lantic.net;
ROOFING 911 CC;217013031;roof911@netactive.co.za;
FLUIDRA WATERLINX (PTY) LTD;118730605;customercare@waterlinx.co.za;
WIND-O-WASH CC;217042700;admin@windowash.co.za;
A & H SALVAGE;216923384;info@mescpt.co.za;
H2O DRILLING;828283344;venter.daan@vodamail.co.za;
KINGS DRAINS & SEPTIC;861546477;info@kingsriool.co.za;
CHEMICAL CLEANING SYSTEMS SA (PTY) LTD;114302800;chemsys@global.co.za;
RAND AIR;169768598;rand.air@za.atlascopco.com;
SPARKLE PRODUCTS;215111287;lg@sparkle.co.za;
ALLSTEAM ENGINEERING CC;118681516;info@allsteam.co.za;
PEST MASTER;437433637;pestm@mweb.co.za;
EDENTEC INDUSTRIAL (PTY) LTD;114528790;michaelay@edentec.co.za;
EXPRESS PLUMBING;861400500;jetting@lantic.net;
G S LAVED;827478022;gabi@gslaved.co.za;
SKYLINE FREIGHT (PTY) LTD;113962030;reception@skylinegroup.co.za;
SAVANNAH FINE CHEMICALS (PTY) LTD;215515353;michael.smit@savannah.co.za;
PROMINE CC;184622335;promine@gds.co.za;
UMHLANGA POOL SERVICES;315613105;info@umhlangapools.co.za;
AFRICA TRANSCO CARGO SYSTEMS;824657675;admin@transcosa.co.za;
AQUA-TECH DIVING SERVICES CC;313013631;info@aquatechdivingservices.com;
BITFLO CHEMICALS;219491313;johan@automotivedynamix.co.za;
ERNEST ELECTRO ENGINEERING (PTY) LTD;117929550;eeeaman@mweb.co.za;
T D K AGENCIES;315691622;sales@tdkagencies.co.za;
BORDER ROOFING;437415091;borderroofing@absamail.co.za;
SKYWATER GUTTERING;216836506;pierre@skywater.co.za;
STANGER CARPETS;325511790;stangercarpet@telkomsa.net;
TOP CARPETS & FLOORS;879413300;admin@topcarpetsladysmith.com;
BLINDS CLEANING;123491227;;
BIDVEST (GEORGE);448740717;;
SK INDUSTRIAL SOLUTION;716386524;gregschutte@telkomsa.net;
DIAMOND PLUMBING;152988491;diamondplumb@mweb.co.za;
PRETORIA TRACTOR SPARES;123359127;marius@ptsfilters.co.za;
CHEMSOLVED;832778377;info@rvrprojects.net;
GUGULETU DENTAL CLINIC;216379055;;
ALBION CHEMICAL CO (PTY) LTD;866113285;info@albex.co.za;
CENTRAL CITY IMPROVEMENT DISTRICT;214191881;info@ctcid.co.za;
GUTTERS INTERNATIONAL;837865487;gutters@telkomsa.net;
BOVU PUMPS;836085346;bovugroup@telkomsa.net;
ACO CHEMICALS;414510905;;
JOE MDELE CHROMADEK GUTTER & ELECTRICAL;826263374;joeschromodek@gmail.com;
MILSTEIN;114546264;milstein@global.co.za;
IKE CHEMICALS GEN SUPPLIES TRADING & PROJECTS;123234368;selepe.koketso@gmail.com;
PUMPS RELATED SERVICES CC;219819559;pumpsrelated@hotmail.com;
FINE ORGANICS CHEMICALS (EDMS) BPK;118681139;;
CHEMICAL TECHNIQUES;116802516;info@chemicaltechniques.co.za;
COELANIE;834598638;lourise@coelanie.co.za;
JOEKOOL;114131833;zana@jasair.com;
AFRIC TRADING (PTY) LTD;145966042;paulafric@lantic.net;
RITZ PUMPS SA;113975616;chris@ritzpumps.co.za;
TINDALL RENTON DR;315631665;info@rtortho.co.za;
PROBIOKASHI (PTY) LTD;218652188;info@probio.co.za;
UNILEVER SA (PTY) LTD;115400400;vivian.naicker@unilever.com;
LEATHER WORKS UNLIMITED;313072591;leatherworks@telkomsa.net;
NSRI;214344011;info@searescue.org.za;
MONTANA LAUNDRIES & EQUIPMENT;116098827;brian@firstgarment.co.za;
RUG DOCTOR PRO (WEST RAND);119555550;rugdoctorpro@telkomsa.net;
CAPE DRAIN CLEANERS;217046933;idealplumbers@xsinet.co.za;
MARINE AND GENERAL CLEANING SERVICES CC;215521168;mgclean@telkomsa.net;
MARINE AND GENERAL CLEANING SERVICES CC;215521168;mgclean@telkomsa.net;
PERSIAN CHARM;313038814;info@persiancharm.co.za;
MAINCHEM MANUFACTURING;117632635;info@chemsys.co.za;
IKE CHEMICALS GENERAL SUPPLIES TRADING & PROJECTS;123234368;selepe.koketso@gmail.com;
LINE-UP LAUNDRY & IRONING SERVICES;474918376;nkush2000@yahoo.co.uK;
DETEK;123491966;andrev@deneldynamics.co.za;
PERSIAN HOUSE INTERNATIONAL;117830701;;
SERVICE MASTER;333972233;customercare@servicemaster.co.za;
VACUUM & FLUID TECHNOLOGY CC;219492265;admin@vft.co.za;
BUBBLE PLACE LAUNDRY SERVICES;333864865;midlandslaundry@tctech.co.za;
INDUSTRIAL GUTTERING (KZN);314620375;industrialgutterskzn@webmail.co.za;
ORAPI AFRICA (PTY) LTD;114545138;info@orapiafrica.co.za;
CLEAN WAY;218526007;info@cleanway.co.za;
QCOOL VENTILATION & AIR CONDITIONING;217625601;info@qcool.co.za;
JETRITE;117948581;info@jetrite.co.za;
KARBOCHEM (PTY) LTD;169701911;Martiebo@karbochem.co.za;
LIONHEART CHEMICAL ENTERPRISES (PTY) LTD;119171780;lionhrtm@global.co.za;
ASP ROPE ACCESS (PTY) LTD;312054913;asp@aspropeaccess.com;
P GOUNDEN AND SONS CC;313322924;info@pgspainter.co.za;
SEDA;183919900;mmoseki@seda.org.za;
NALEDZI ENVIRONMENTAL CONSULTANTS;152963988;info@naledzi.co.za;
PIKA CHEMICAL & TECHNICAL;218516129;afritech@mweb.co.za;
EXPRESS DROOGSKOONMAKERS & WASSERY;448730189;;
ACTIVE CARPET CLEANERS;833307263;active02@telkomsa.net;
ENVIROSERV WASTE SOLUTIONS (PTY) LTD;118178300;laloov@enviroserv.co.za;
CRYSTAL BLUE LAUNDRY SERVICES;114225245;rakeea@telkomsa.net;
EMUNAH WASTE MANAGEMENT (PTY) LTD;116646012;karin@emunahwaste.co.za;
CUSTOM LIFESTYLE SHUTTERS;114690745;hugh@styleshut.co.za;
MICHEM CLEANING SUPPLIES;137553326;mia@michem.co.za;
KENCHEM;118871371;;
QUALITY DRY CLEANERS & LAUNDRY;123439292;qualityenterprises928@gmail.com;
PRB ENGINEERING;218537550;prbeng@iafrica.com;
KZN TISSUE;333461190;info@kzntissue.co.za;
HIGHWAY SEPTIC TANKS & DRAINS;317658637;hst@telkomsa.net;
DURAMAID CLEANING PRODUCTS;119754759;sales@karcherclinic.co.za;
TONY SERVICES PAINT CONTRACTOR;446981144;caroton@telkomsa.net;
PINELANDS GARDEN SERVICE;215313217;gardens@eject.co.za;
GARDEN HELP (PTY) LTD;117829828;gardenhelp@telkomsa.net;
HERIZ GALLERY;114657154;info@herizgallery.co.za;
PILOT CRUSHTEC (SA) (PTY) LTD;118425600;yolandad@pilotcrushtec.com;
ANDERBOLT SHOTBLASTING;118921591;colin.giles@anderbolt.co.za;
BLIND SPECIALIST;317055654;;
CLEAN CARE SERVICES;125656110;clcase@mweb.co.za;
CURVENT INTERNATIONAL (PTY) LTD;118265959;ronel@curvent.co.za;
M M M LAUNDRY;125439085;vilcorda@gmail.co.za;
COURLANDER'S AGENCIES (PE) (PTY) LTD;415818787;rod.lumsden@telkomsa.net;
ABANTU ROOFING CC;317011270;roofing@telkomsa.net;
SEALED AIR AFRICA (PTY) LTD;118719000;;
L & L CARPET & UPHOLSTERY CLEANERS;215934406;keichelei@africa.com;
BLASTECH;355502007;mpc@yebo.co.za;
DIRECT CLEANING SOLUTIONS;117929044;;
W C S BAKERY SUPPLY SERVICES;119029922;wcs3@afrihost.co.za;
KNIGHTS-RAYSON;312011318;k-rayson@iafrica.com;
MATLOGA SDD DR;152912214;matlogaorthod@gmail.com;
TIP TOP CLEANERS CC;118153513;tip-top@lantic.net;
VAAL CLEANING EQUIPMENT;164225678;vce@vodamail.co.za;
SMITIES POOLS;126674699;smities@smitiespools.co.za;
PUMP CONTROL SYSTEMS;218534104;pumpcontrol@mweb.co.za;
NHLANGANO HYGIENE SERVICES;132461239;nhlangano@telkomsa.net;
HENRI LIDCHI AND COMPANY;117285689;;
SWAN INDUSTRIAL GARMENT PROCESSING;215115784;steve@exelfreight.com;
CJZ CONSTRUCTION & RENOVATIONS (PTY) LTD;849151943;cjzconstructionrenovations@gmail.com;
SOLITAIRE SOLUTIONS;119763534;;
ROUX VERSPREIDERS BK;543326044;wilma.vanwyk@defy.co.za;
GWENDA'S LAUNDRY;283121966;pjrob@webmail.co.za;
H H KONSTRUKSIE BK;126542715;hhconstruction@yebo.co.za;
BREEDT MATTE;119722114;breedt123@gmail.com;
LIONS SQUARE LAUNDROMAT;218516932;deanna.niemand@gmail.com;
HYCHEM (MPUMALANGA) (PTY) LTD;137551766;;
DA GAMA LAUNDRY AND DRY CLEANERS;446904747;info@.da.gama.laundry.com;
LAUNDROMAT SPOEL 'N SPLASH;118675810;coetz.elizelisie@gmail.com;
WISHY WASHY LAUNDRY SERVICES;147174828;;
COLUMBIA CARPETS & BLINDS;537121961;;
RAMBAIT TRADING;782093072;rambait-tradings@gmail.com;
NORTHERN POOLS;117041880;;
DYNAMIC CLEANING SOLUTIONS;215114444;info@dynamic-cleaning.co.za;
ESTAVISION SANITARY & PLUMBING;413641027;estavisiongroup@gmail.com;
BENRI BLINDS AND AWNINGS;164282162;;
SHANELA ENVIRONMENTAL MANAGEMENT;317018030;shanela@mweb.co.za;
CREATIVE TECHNOLOGIES MARKETING (EDMS) BPK;118821157;creativetech@telkomsa.net;
SHEFFIELD ELECTRO-PLATING & ENAMELLING WORKS (PTY) LTD;113341102;;
SHEFFIELD ELECTRO-PLATING & ENAMELLING WORKS (PTY) LTD;113341102;;
MOORREESBURG WASSERYE;813677343;;
AMRA I DR;214481870;iamra@uwc.ac.za;
ADA (TZANEEN);153071990;adatzn@imaginet.co.za;
EXPRESS HYGIENE;315776036;express@saharaonline.co.za;
FORMULA ONE CAR WASH;314661565;wayne@f1carwash.co.za;
SONIC CLEAN;215117122;dre@dre1.co.za;
ROBERTSON VENTILATION INDUSTRIES;116084640;ericw@robventind.co.za;
MULTITERGENT (GAUTENG);117627131;;
PLETT INDUSTRIAL LAUNDRY;445334776;plettlaundry@telkomsa.net;
CARPET CLEANING & MACHINE HIRE;117949206;colinmccawl@absamail.co.za;
DOHERTY;114471188;;
ANK-SYSTEMS CC;824656252;wolfgang@zonemail.co.za;
EVERSTREAM;799343701;;
TSHEPISHO TRADING & PROJECTS;734317436;tshepishotrading@hotmail.com;
VCOR GROUP CENTURION;815583533;accounts@vcor.co.za;
ALWAYS COOL TECHNICAL SERVICES;184624411;alwayscool.ola@webmail.co.za;
CYCLO SA (PTY) LTD;117661153;info@cyclosa.co.za;
DESIGNER CARPETS;317018384;;
WEATHER BLINDS;215101320;info@weatherblinds.co.za;
KOFI SECURITY SERVICES;414591555;;
SIYAPHAMBILI SERVICES (PTY) LTD;840897036;mawakatomose2@gmail.com;
ZANEBRO PROJECTS;318295078;nkunzis@yahoo.com;
PROMINENT CLEANING SERVICES;861625326;;
AFRICA CLEANING SERVICES;861424844;info@africacleaning.co.za;
CONEXUS (PTY) LTD;112757000;kate.slade@synovate.com;
MBA PAINTERS;839406266;mbapainters0@gmail.com;
P.G ROOFING WATERPROOFING & MAINTENANCE;733513889;;
WENZILE PHAPHAMA TRADING PROJECTS CC;137527700;jerry.ndala@wenzile.co.za;
PLETT INDUSTRIAL LAUNDRY;445334776;plettlaundry@telkomsa.net;
SPRING FRESH;113264890;bluecom@findit.co.za;
JADE CLEANING SERVICES;836839112;wendy@jadecleaning.co.za;
SILVERTON RADIATORS (ROODEPOORT);117601801;silvertonrad@absamail.co.za;
PLUSH LEATHER CARE;114661602;;
SHALOM UNISEX HAIR SALON;737554854;;
AFRICAN PAN COMPANY;119144724;info@breadpansafrica.co.za;
CARPET CLEAN CENTRAL;118888984;info@carpetcc.co.za;
ELWAAN CHEMICAL MANUFACTURING;843295841;0415036712@efg.co.za;
RED ALERT SECURITY;113922235;;
PERFECT CARPET CLEANERS;714421210;sbu@perfectcarpetcleaners.co.za;
SIYAZAMA CLEANING AND PAINTING CONTRACTORS;218895307;sIyazama2012@yahoo.com,ntilashe.s@gmail.com;
SLAM POOL CARE;116803938;info@slampoolcare.co.za;
GUTTERS 911;715684332;;
ETHEKWINI ROOF CLEANING;782854749;;
P.G ROOFING WATERPROOFING & MAINTENANCE;733513889;;
CARPET CLEANING & MACHINE HIRE;117949206;colinmccawl@absamail.co.za;
MARPROZEP;116094107;;
CYNEP EXPRESS LOGISTICS;313687338;kevinh@cynepexpress.co.za;
LABOUR GUARD SECURITY;113250664;;
WINDSOR BLINDS & CURTAINS;317111034;info@windsorblinds.co.za;
MONDLOTSHA STAFFING SOLUTIONS;137378503;mondlotshastaffing@rocketmail.com;
RENT A MAID - MIDRAND;791171928;midrand@rentamaid.co.za;
CARPET CLEAN CENTRAL;118888984;info@carpetcc.co.za;
VERIMARK - NORTHGATE;117942638;info@verimark.co.za;
WEATHER BLINDS;215101320;info@weatherblinds.co.za;
BEN VAN WYK BOEREDIENSTE;515233608;benna@boeredienste.co.za;
NKOWANE PAINT AND CONSTRUCTION;781679377;;
PEPSTORE (MAFIKENG);183812067;;
BLINDVALET;118672866;bkj@blindvalet.co.za;
MASAKHANE MAINE SECURITY;164214380;info@mmjsecurity.co.za;
AFRICAN COMPASS TRADING 800 CC;217620187;radebemw@yahoo.com;
GATEWAY DRY CLEANERS & LAUNDRY CC;126610028;tsakasa@justice.gov.za;
JAMJAM CONSTRUCTION;736640879;;
SIMCAH TRADING (PTY) LTD;724542627;;
SANDTON POOL RENOVATORS CC;823327253;brendawilliams@sandtonpools.co.za;
DOG PARLOUR FLORIDA;116729453;;
SPRING FRESH;113264890;bluecom@findit.co.za;
ALWAYS COOL TECHNICAL SERVICES;184624411;alwayscool.ola@webmail.co.za;
FRENOVATIONS;219190919;frenovations@polka.co.za;
ATHREND CHEMICALS PTY LTD;152940780;sales@arthrendchemicals.co.za;
DESIGNER CARPETS;317018384;;
PAVE KLEENE & SEAL;117282720;pavekleene@mweb.co.za;
RAVATS PERSIAN CARPET GALLERY (PTY) LTD;126668625;;
MAPOGU SECURITY;873540726;;
J.F STEAMCLEANER SERVICES;117440222;jfsteam@worldonline.co.za;
PEP STORES;125491790;;
LAVENDER BLUE LAUNDROMAT;152976455;sereteledi@polka.co.za;
SWAN INDUSTRIAL GARMENT PROCESSING (EDMS) BPK;215115784;;
MASAKHANE MAINE SECURITY;164214380;info@mmjsecurity.co.za;
VERIMARK - EASTGATE;116151277;;
MAKATHINI;727519946;;
THE DRAIN SURGEON;164271070;drainsurgeon@lantic.net;
AQUATIC ARCHITECTURE & CONSTRUCTION;118243304;;
NEL WALLY DR;114250773;mad@orthodontics.co.za;
ACO CHEMICALS;414510905;;
DOHERTY;114471188;;
SPRING FRESH;113264890;bluecom@findit.co.za;
SUPER VISION GARDEN SERVICES CC;317623155;0317623155@efg.co.za;
CYCLO SA (PTY) LTD;117661153;info@cyclosa.co.za;
LEVINGERS;114830484;;
MISS A VENTER;317056554;dnasales@telkomsa.net;
LOVERBOY CONSTRUCTION CC;112640380;;
WEST PACK EXPRESS BLAIRGOWRIE;100350308;wponline@westpacklifestyle.co.za,blairgowrie@westpackexpress.co.za;
THOKSWORX NO 1;738527243;thorksworx@vodamail.co.za;
LAVENDER BLUE LAUNDROMAT;152976455;sereteledi@polka.co.za;
CHEETAH SECURITY TECHNOLOGIES;437431521;dylan@cheetahsecurity.co.za;
BAKOLOBENG PROJECTS AND SERVICES;122541321;mmngobeni@webmail.co.za;
SUSKIA TRAIDING 1156;118112986;suskia.trading1156@gmail.com;
BUBBLES LAUNDROMAT;448712111;;
SOFT ELEGANCE AND LAUNDRY AND DRY CLEAN;110746778;cedar@softelegance.co.za;
THE RUG WIZARD;114634007;wizard1@telkomsa.net;
WITON CHEMICALS (PTY) LTD;317198840;;
NKENKE CLEANING CHEMICALS;112651158;pmkwanaz@jppza.jnj.com;
G F M TREE FELLERS;788560323;goodmore1@gmail.com;
SULZER PUMPS (SA) (PTY) LTD;118206000;janet.holmes-smith@sulzer.com;
NQABA YETHU CLEANING & CATERING;861429523;nmzembe@gmail.com;
T-Z PERFECT STRUCTURAL PAINTERS & RENOVATORS;787950100;goreallen@gmail.com;
SUPER VISION GARDEN SERVICES CC;317623155;0317623155@efg.co.za;
AFRICAN PAN COMPANY;119144724;info@breadpansafrica.co.za;
ULTRA WATER;448780736;amalita@ultrawater.co.za;
ASHLEY TREE FELLING;747188271;;
LOVERBOY CONSTRUCTION CC;112640380;;
CANON CARPET CARE;125611042;;
IHLELO CONSTRUCTION P PROJECTS CC;715030819;ihlelo@vodamail.co.za;
KING SOFT TISSUE;314591221;tim.govender@mweb.co.za;
MBATHA N CONSULTING SERVICES;122521965;;
SWAN INDUSTRIAL GARMENT PROCESSING (EDMS) BPK;215115784;;
WEST PACK LIFESTYLE RANDBURG;100350309;design@westpacklifestyle.co.za;
WEST PACK EXPRESS LONEHILL;100350261;lonehill@westpackexpress.co.za;
BUBBLES LAUNDROMAT;448712111;;
LANDSCAPING AND GARDENING SERVICES;791070209;green2greengardenservices@gmail.com;
IMONTI PEST CONTROL;724762904;sheneerar@ecglob.co.za;
REBUFF (PTY) LTD;119748951;;
PENINSULA PIPELINE SERVICES CC;419331718;;
HORIZON PROJECTS;217031415;horizon@executivemail.co.za;
CMR MERIDIAN;116163385;awingfield@cmrmeridian.co.za;
WEST PACK LIFESTYLE CENTURION;100351186;centurion.info@westpacklifestyle.co.za;
PLUSH LEATHER CARE;114661602;;
BELMAR PERSONNEL;129917070;belmar@icon.co.za;
MAPHOKOTHELA CONSTRUCTION & PROJECTS CC;827458766;maphokothela@gmail.com;
SHARP CLEANING SERVICES CC;113923097;musa@mabco.co.za;
S A CLEANING EQUIPMENT CC;215314772;sales@laundry.co.za;
FISCHER ERICH;114427343;info@furs.co.za;
NDABA GUTTERS;822583599;nkululeko@ndabagutters.co.za;
DIALAMAID;110566233;;
MBATHA N CONSULTING SERVICES;122521965;;
TOILET FRIEND;538613333;metrans@vodamail.co.za;
BAKOLOBENG PROJECTS AND SERVICES;122541321;mmngobeni@webmail.co.za;
LTHT FOOD & CLEANING SERVICES;829750727;;
APE PUMPS (PTY) LTD;118244810;EngDPT@apepumps.co.za;
DR S CADER;218367786;shaidahassim@hotmail.com;
SIMCAH TRADING (PTY) LTD;724542627;;
MULTITERGENT (GAUTENG);117627131;;
A.D.M BOOMSLOPING/TREE FELLING;717061844;;
AQUATIC ARCHITECTURE & CONSTRUCTION;118243304;;
REBUFF (PTY) LTD;119748951;;
CLEANFLO PARAFFIN PARTSWASHER MANUFACTURING;116096701;cleanflo@absamail.co.za;
I R W SECURITY CLEANING & RECRUITMENT SERVICES;123207234;irwsecurity@gmail.com;
FLOORS DIRECT;127559440;centurion@floorsdirect.co.za;
ANK-SYSTEMS CC;824656252;wolfgang@zonemail.co.za;
HORIZON PROJECTS;217031415;horizon@executivemail.co.za;
SILVERTON RADIATORS (ROODEPOORT);117601801;silvertonrad@absamail.co.za;
BELMAR PERSONNEL;129917070;belmar@icon.co.za;
VERIMARK - NORTHGATE;117942638;info@verimark.co.za;
BCS BIRD CONTROL SERVICE;317671463;;
KOFI SECURITY SERVICES;414591555;;
IHLELO CONSTRUCTION P PROJECTS CC;715030819;ihlelo@vodamail.co.za;
PERFECT CARPET CLEANERS;714421210;sbu@perfectcarpetcleaners.co.za;
DR ZWAI NDZIWENI;437210993;bndziweni@yahoo.com;
CAPE ALUMINIUM GUTTERS AND ROOF SERVICES;213720931;;
PROCOAT PROJECTS;123333364;procoatproj@telkomsa.net;
MARPROZEP;116094107;;
ALL ABOUT PUMPS CC;791868074;info@allaboutpumps.co.za;
UNIQUE ROOF AND WALL COATING;119793233;uniqueguttering@absamail.co.za;
UNIVERSAL ROOFING;126537227;info@universalroofing.co.za;
SPRING FRESH;113264890;bluecom@findit.co.za;
THE POOL CO;123486933;;
M AND R CARPET CLEANERS (EST 1979);123356488;mpvermeulen@absamail.co.za;
SIBEKO NTOBO TRADING (PTY) LTD;727515563;lizoxolabuyeye@yahoo.com;
BRACKEN CLEANING SERVICES CC;118673503;Breckencleaning01@gmail.com;
SHARP CLEANING SERVICES CC;113923097;musa@mabco.co.za;
ED'S CARPET & UPHOLSTERY;824662185;bev@edsblinds.co.za;
RAVATS PERSIAN CARPET GALLERY (PTY) LTD;126668625;;
BCS BIRD CONTROL SERVICE;317671463;;
CAROLINA LAUNDRY;617283509;;
THE CRAZY STORE;114271701;;
SELAMOLELA BUILDING CONSTRUCTION;710626900;lelamosela@yahoo.com;
BAOBAB TREE FELLING AND SITE CLEANING;723424585;gideon@baobabtreefelling.co.za;
F M D SPILLAGE CONTROL CC;357973809;fmdspillage@zcbf.org.za;
WENZILE PHAPHAMA TRADING PROJECTS CC;137527700;jerry.ndala@wenzile.co.za;
REBUFF (PTY) LTD;119748951;;
NEL FANIE DR;114250773;mad@orthodontics.co.za;
ALWAYS COOL TECHNICAL SERVICES;184624411;alwayscool.ola@webmail.co.za;
SHARP CLEANING SERVICES CC;113923097;musa@mabco.co.za;
CLEAN-A-BLIND;113397616;larry.wigoder@gmail.com;
S A CLEANING EQUIPMENT CC;215314772;sales@laundry.co.za;
IHLELO CONSTRUCTION P PROJECTS CC;715030819;ihlelo@vodamail.co.za;
WEST PACK LIFESTYLE NELSPRUIT;100351182;nelspruit.info@westpacklifestyle.co.za;
SOMEKH;117830706;;
AERO AND GENERAL UPHOLSTERY CC;118256898;aerogeneral@wbs.co.za;
AIRMAX COMPRESSORS;832361331;;
TOILET FRIEND;538613333;metrans@vodamail.co.za;
VERIMARK - KEY WEST;871502734;;
LTHT FOOD & CLEANING SERVICES;829750727;;
SHOE REPAIRS AND LAUNDRY;118694783;info@shoerepairsandlaundry.co.za;
NCINANE CLEANING SERVICES;739007907;ncinaneservices@gmail.com;
WEST PACK LIFESTYLE ALBERTON;100350305;alberton@westpacklifestyle.co.za;
VERTIBLIND;317005638;blindman@vertiblindkzn.co.za;
WERTAN PROJECTS;792506543;info@wertan.co.za;
P.G ROOFING WATERPROOFING & MAINTENANCE;733513889;;
A & A NATIONAL ROOFING & WATERPROOFING;215576345;info@aanational.co.za;
MARPROZEP;116094107;;
CRYSTAL CLEAR POOLS;824156338;donovan2204@hotmail.com;
ANNIQUE HEALTH & BEAUTY;123459800;ronelvh@annique.com;
M AND R CARPET CLEANERS (EST 1979);123356488;mpvermeulen@absamail.co.za;
VISTA DISTRIBUTION;219047756;richard.hallick@telkomsa.net;
ALWAYS COOL TECHNICAL SERVICES;184624411;alwayscool.ola@webmail.co.za;
ASHLEY TREE FELLING;747188271;;
CANON CARPET CARE;125611042;;
DIALAMAID;110566233;;
RENT A CLEANER;725645567;;
K C M CLEANING;114695371;;
KWAKUHLE HYGIENE;114311799;info@kwakuhle.co.za;
KOSANA LANDSCAPING & GARDENING SERVICE;793351898;mkosanaawe@gmail.com;
BROOKLANDS WHOLESAL & DISTRIBUTORS;217883038;;
LAMBTON LAUNDRY;731079675;;
BIG BEN CLEANERS CC;836530888;bigbencleaners@webmail.co.za;
LAUNDRY AND REPAIR CENTRE;10796411;laundryrepaircentre@gmail.com;
X PRESS LAUNDROMAT;418182252;xpwash@gmail.com;
P.G ROOFING WATERPROOFING & MAINTENANCE;733513889;;
NEL FANIE DR;114250773;mad@orthodontics.co.za;
MILL FABRICATION (PTY) LTD;315641174;;
UNIQUE ROOF AND WALL COATING;119793233;uniqueguttering@absamail.co.za;
INNOVATIVE DENTISTRY;219828822;domtin@iafrica.com;
TSHWANE CARPET SPECIALISTS (PTY) LTD;123300941;;
SUNWARD POOLS;119134940;;
D MPHO BUSINESS ENTERPRISE;114223420;;
MAKHWALO TRADING CC;115400192;makwalotrading@yahoo.com;
BUYA NEMPUMELELO TRADING AND PROJECTS;118698791;buyanempumelelotap@gmail.com;
CANON CARPET CARE;125611042;;
BONGISIPHIWO CONSTRUCTION CC;355512150;;
