U W P CONSULTING;0333477900;maritzburg@uwp.co.za;
W H AND SONS PROPERTIES (PTY) LTD;0137551369;;
SPLITT BAR AGENCIES CC;0437410003;;
NOORSVELD DELTA;0498360007;;
WINS CIVILS & ENGINEERING;0414533070;raj@aerosat.co.za;
SECOND ICH GROUP (PTY) LTD;0114031328;ich@wol.co.za;
JMC LUNGISA CC;0366374262;jmcewk@mweb.co.za;
ALL-IN-ONE ENGINEERING (PTY) LTD;0169862130;Kobus@aio.co.za;
S COLAROSSI HOUSING & CIVILS;0443825652;colarossi@mweb.co.za;
VAN STADEN ZACH CC;0514438709;;
HANS BRINK & ASSOCIATES CC;0128413351;jhbrink@ffg.net;
HOLLAND ENGINEERING CO (PTY) LTD;0216895207;;
QUALI-TEC ENGINEERING CC;0116225448;;
NICSTAR SERVICES;0219329617;engelbrechtnj@gmail.com;
BUHLEBETFU TRADING;0537121168;ovlkz@polka.co.za;
KUSASA CONSTRUCTION;0312667985;kusasac@gmail.com;
BUCCLEUGH CONTRACTORS;0448708587;;
PESTRE MINING & CIVIL ENGINEERING (PTY) LTD;0110258339;pestremining@workmail.co.za;
STEWCO GROUP;0217035608;soconnor@stewco.co.za;
C PLAN PROJECTS (PTY) LTD;0357531810;cplanprojects@gmail.com;
KIVU CIVILS;0313015998;mastaville@gmail.com;
B V I CONSULTING ENGINEERS;0573532499;;
HLAMOLOGO TRADING AND PROJECTS;0123832112;rhendrica@yahoo.com;
MORETLO CONSULTING CC;0514305203;info@moretlo.co.za;
SIPPEL & DE LANGE;0218801440;sipdel@iafrica.com;
FRIDAY PROPERTY CC;0794543268;fridayproperty@yahoo.co.za;
TAWANA BUSINESS PROJECTS (PTY) LTD;0114441098;mmagasa@tawana.biz;
CONCOR HOLDINGS (PTY) LTD;0114952100;;
SANYATI CONSTRUCTION;0317142000;;
BUZANI DEVELOPMENT SERVICES (PTY)LTD;0732134998;;
IMMACULATE MANAGEMENT SERVICES CC;0152971886;;
VTNT SOLUTIONS;0795766405;vngobese@vtntsolutions.co.za;
CONCOR HOLDINGS (PTY) LTD;0114952100;;
NGELETHU CONSTRUCTION;0413650404;;
AHREN TEIXEIRA;0315649100;carlosat@saol.com;
NOMSIMA CONSTRUCTION CC;0734022831;nomsima1@gmail.com;
STEMASHAN CONSTRUCTION (PTY) LTD;0713540167;info@stemashan.co.za;
SNA CIVIL AND STRUCTURAL ENGINEERS (PTY) LTD T/A SNALAB;0357897105;rb@sna.co.za;
M HERMAN CONSTRUCTION CC;0829399474;;
BLUEPRINT CONSTRUCTION CC;0343121866;;
IZAKS CONSTRUCTION AND MAINTENANCE;0724283135;carloizaks56@gmail.com;
INFRABURO (PTY) LTD;0539271373;admin@infraburo.co.za;
BUCCLEUGH CONTRACTORS;0448708587;;
ALS RENTAL (WESTERN CAPE);0218721248;;
NORMAN FRANK & ASSOCIATES CC;0137527811;frank@fnorman.co.za;
KUHLE QUALITY PROJECTS;0218282164;social@kuhleqp.co.za;
FK YALEZO CIVILS ENGINEERING;0213632426;;
ZPC HOSPITALITY RENOVATIONS SPECIALISTS;0514360670;;
INFRABURO (PTY) LTD;0126646490;admin@infraburo.co.za;
NBSM TRADING CC;0414693990;nbsmtrading@telkomsa.net;
INKATHI CONSTRUCTION (PTY) LTD;0218800288;;
ITS ENGINEERS (PTY) LTD;0123491664;mail@itse.co.za;
IYALLA TRADING 702;0845200745;fariedsolomon@hotmail.com;
PHUMELELA BUSINESS CONSULTANTS;0357721276;mpueng@phumelela.net;
TSHEGO CONSTRUCTION;0113425064;ramaisa@tshegoconstruction.co.za;
TAUCON CIVILS CC;0114252159;sharmn@tauconcivils.co.za;
T L S CIVILS AND PROJECT MANAGERS;0333432069;tls@tlsengineers.co.za;
CHRISTO COETZER AND ASSOCIATES;0119758036;ccanda@netactive.co.za;
MAPITSI CIVIL WORKS;0113947343;info@mapitsicivilworks.co.za;
IZAKS CONSTRUCTION AND MAINTENANCE;0724283135;carloizaks56@gmail.com;
GREAT EFFORT CONTRACTORS;0358703343;greateffort@yahoo.com;
INFRABURO (PTY) LTD;0539271373;admin@infraburo.co.za;
ISIPANI CONSTRUCTION (PTY) LTD;0218683008;info@isipani.co.za;
MOKITLANE CONSTRUCTION;0563430212;pulemokitlane@gmail.com;
AVENG ENGINEERING;0102051000;marlene.vorster@e-pc.co.za;
KHUNA MASEKA CIVIL CONSTRUCTION;0153073612;khunamaseka@yahoo.com;
RIAPHELA GENERAL SERVICES CC;0128049592;info@riaphela.co.za;
THEMBALETHU CIVILS;0349822464;admin@thembalethucivils.co.za;
INGEROP SA;0152955810;plk@ingerop.co.za;
DUYAZA CONSTRUCTION CC;0318360001;info@duyaza.com;
DRK CONSULTING CC;0117444297;drk@telkomsa.net;
VTNT SOLUTIONS;0795766405;vngobese@vtntsolutions.co.za;
R J MPEMBE CONSTRUCTION CC;0169711935;jampe@cyberserv.co.za;
PHELISA CONSULTING (PTY) LTD;0317910666;info@phelisa.com;
MAFAHLENI ENGINEERS & PROJECT MANAGEMENT;0312662438;0312661996@efg.co.za;
CHIGAL CIVIL ENGINEERING (PTY) LTD;0119246070;kambiconstruction@gmail.com;
CONCOR HOLDINGS (PTY) LTD;0217809010;;
RIGOGO PROJECTS;0157815818;rigogo@rigogo.co.za;
TIYANE NICHENSANE BUSINESS ENTERPRISES;0730959796;luckyphillip48@yahoo.com;
SNA CIVIL AND STRUCTURAL ENGINEERS (PTY) LTD T/A SNALAB;0357897105;rb@sna.co.za;
UKUPHILA KWESIZWE CONSTRUCTION & PROJECTS;0733077629;;
PROCESS DYNAMICS (PTY) LTD;0113945412;;
IZAZI MINING (PTY) LTD;0136564330;admin@izazimining.co.za;
LASKO CIVIL CONSTRUCTION;0154912036;chabalala.j@live.com;
CONSTRUCTION SOLUTIONS;0317055892;richard@formpro.co.za;
POTCH STENE (EDMS) BPK;0182975229;;
RADVILLE INVESTMENTS (PTY) LTD;0169816270;;
C I I CONSTRUCTION (PTY) LTD;0116232337;;
HATTCON TLB HIRE;0824615668;info@hattcon.co.za;
THEBELA TRADING ENTERPRISE CC;0313128173;;
KGOBADI CIVILS BUILDING AND CONSTRUCTION MANAGEMENT;0765081849;kgobadis@webmail.co.za;
PEKO BOUERS;0274221103;pekobouers@gmail.com;
ESORFRANKI LTD;0118223906;esmarie.scheepers@esorfranki.co.za;
EUREKA ESTATE TRADING AND PROJECTS CC;0219319385;;
EMORY OAK TRADING AND PROJECTS;0791257636;info@emoryoakprojects.co.za;
RPC RAADGEWENDE INGENIEURS CC;0122590556;;
AFRISA HOLDINGS (PTY) LTD;0137526871;;
SLCS CONTRACTING ENTERPRISES;0738379141;slcs@webmail.co.za;
R P M CONSTRUCTION CIVILS;0176346733;iwp259@gmail.com;
ILISO CONSULTING (PTY) LTD;0312662600;saathna@iliso.com;
MAPININI ENGINEERING PROJECTS;0155010013;panyasaa@yahoo.co.uk;
THESA CIVILS CC;0436852902;;
NOLANGA TRADING ENTERPRISE CC;0798412656;nolangatrading@webmail.co.za;
MALAHLELA CIVIL & BUILDING CONSTRUCTION;0834387158;;
CHUMASANDE HOLDINGS (PTY) LTD;0437601123;chumasandeholdings@telkomsa.net;
HEINZ FISCHER ENGINEERING (PTY) LTD;0414631280;elizabeth@fischerprofile-sa.com;
ZWOTHE CONSULTING ENGINEERS;0155163094;zwothecons@telkomsa.net;
WALKER AHIER HOLTZHAUSEN ENGINEERING CONSULTANTS CC;0118882296;;
H AND M CIVILS AND CONSTRUCTION PTY(LTD);0764036572;;
MARTINI B ENGINEERING CC;0119630018;;
STERLING CONSTRUCTION & CIVIL ENGINEERING;0110398773;thembas60@hotmail.com;
INDUDUZO LIFE (PTY) LTD;0614904182;pnjilo@pulutsi.co.za;
YOLINSAMS TRADING CC;0285611141;yolinda.hess@gmail.com;
TAUCON CIVILS CC;0114252159;sharmn@tauconcivils.co.za;
WBHO CONSTRUCTION (PTY) LTD;0317141500;wbho@wbho.co.za;
KIVU CIVILS;0313015998;mastaville@gmail.com;
UPHILO TRADING CC;0152978446;info@simolola.co.za;
HENRA SIVIELE KONTRAKTEURS;0446951811;ina@henra.co.za;
Z A I (NATAL) INC;0313031908;info@zai.co.za;
ILISO CONSULTING (PTY) LTD;0312662600;saathna@iliso.com;
B K CIVIL ENGINEERING CC;0719233131;;
GROUP FIVE COASTAL (PTY) LTD;0315690300;coastal@groupfive.co.za;
BIKA OPERATORS;0110753996;info@bikamachines.co.za;
BASIL READ (PTY) LTD;0118236005;;
RADVILLE INVESTMENTS (PTY) LTD;0169816270;;
ABAPHANTSI TRADING 16 CC;0219510231;eqodoka@gmail.com;
H T CIVILS;0315642376;info@htcivils.co.za;
P MOKWENA CONSTRUCTION;0219056402;p.mokwenaconstruction@telkomsa.net;
ZAMADWEBA (PTY) LTD;0733580578;zamadweba.mtn@gmail.com;
CMP CIVILS;0182932338;info@cmpcivils.co.za;
VAST SURE SERVICES (PTY) LTD;0446910029;marius.vastsureservice@gmail.com;
ABSOLUTE CONSTRUCTION AND CIVIL WORKS;0737005732;;
FURNSERV SIX;0514477727;;
S F C ENGINEERS (PTY) LTD;0126653200;;
GARMIN CONSULTING ENGINEERS CC;0315021989;;
FELLOWS CONSULTING;0110264620;fellows@fellows.co.za;
TSENGWA CIVIL & CONSTRUCTION;0733102220;enricoprins@webmail.co.za;
PHUMELELA CIVIL WORKS & ALUMINIUM CC;0114939687;phumelelacivil@gmail.com;
GROUP FIVE OIL AND GAS (PTY) LTD;0215527426;thbotha@groupfive.co.za;
UKUPHILA KWESIZWE CONSTRUCTION & PROJECTS;0733077629;;
TRANS AFRICA PROJECTS (PTY) LTD;0219143810;marchellel@taprojects.co.za;
IGOVU CONSTRUCTION;0312073512;info@igovu.co.za;
SMV CILVIL ENGINEERS (PTY) LTD;0466225144;phelad@icon.co.za;
INHLANHLA CIVILS (PTY) LTD;0317657374;;
SIYANQOBA CIVILS CC;0314513011;;
BASIL READ (PTY) LTD;0114186482;;
THEBELA TRADING ENTERPRISE CC;0313128173;;
FELLOWS CONSULTING;0110264620;fellows@fellows.co.za;
DUYAZA CONSTRUCTION CC;0318360001;info@duyaza.com;
PHELISA CONSULTING (PTY) LTD;0317910666;info@phelisa.com;
ERBACON CONSTRUCTION (PTY) LTD;0315346200;gary@erbacon.co.za;
PLATINUM SERVICES;0132462445;stoney@platinumservices.co.za;
CONCOR HOLDINGS (PTY) LTD;0217809010;;
UMSO CONSTRUCTION (PTY) LTD;0437041500;;
THE BVI GROUP;0514472137;bfn@bvifs.co.za;
TSENGWA CIVIL & CONSTRUCTION;0733102220;enricoprins@webmail.co.za;
NOMSIMA CONSTRUCTION CC;0734022831;nomsima1@gmail.com;
R P P INVESTMENT HOLDING CC;0132657014;paphane@webmail.co.za;
MAKZO CIVIL ENGINEERING ENTERPRISE CC;0115042341;makzoeng@webmail.co.za;
IGOVU CONSTRUCTION;0312073512;info@igovu.co.za;
AURECON SA;0169703480;sasolburg@aurecongroup.com;
QOKELA CIVIL CONTRACTOR AND CONSULTANTS;0448734154;elliotqokela@gmail.com;
MUSANI CONSTRUCTION;0357512410;musaniconstruction@gmail.com;
BRINK AND HEATH CIVILS (PTY) LTD;0215512640;nmc@nmc.co.za;
FELLOWS CONSULTING;0110264620;fellows@fellows.co.za;
LEW CONSULTING ENGINEERS;0137532221;eric.dixon@lewconsulting.co.za;
CALVIN AND M CIVILS;0236265639;aejosias@gmail.com;
DRK CONSULTING CC;0117444297;drk@telkomsa.net;
LEWMAK CIVILS CC;0125611578;lewis@pinweb.co.za;
P & E ARTISANS;0534562394;peartisan@gmail.com;
TYGER TEER;0219887212;info@tygerteer.com;
VAN STRATEN ASSOCIATES CONSULTING ENGINEERS CC;0119073215;;
CHRISTO COETZER AND ASSOCIATES;0119758036;ccanda@netactive.co.za;
P&P PROJECTS;0732076248;philitin@webmail.co.za;
LINDUVUYO CONSTRUCTION (PTY) LTD;0797924002;lindiwe48@yahoo.com;
RIGOGO PROJECTS;0157815818;rigogo@rigogo.co.za;
HILOAD CONSTRUCTION CC;0219051106;hiload@cybertrade.co.za;
ATI TRADING ENTERPRISE;0475310992;atilwazip3@gmail.com;
PHUMA CONSTRUCTION & CIVILS;0110534612;;
MASAKHANE PROJECTS MANAGERS;0393120400;admin@masakanepm.co.za;
QOKELA CIVIL CONTRACTOR AND CONSULTANTS;0448734154;elliotqokela@gmail.com;
ALAN BAILEY CIVIL ENGINEERING & CONSTRUCTION;0117665469;;
VSA CIVIL ENGINEERING;0119073215;vanstraten@worldonline.co.za;
CTS PROJECTS;0119581187;liezl@cts-group.co.za;
MARTINI B ENGINEERING CC;0119630018;;
ERBACON PLANT HIRE CC;0315692866;;
NJC CONSTRUCTION (PTY) LTD;0437483839;daleen@njccon.co.za;
ZSIZAMA CONSTRUCTION AND CIVILS;0736389373;enricod1979@gmail.com;
NGELETHU CONSTRUCTION;0413650404;;
CONCOR HOLDINGS (PTY) LTD;0217809010;;
JAMELA (PTY) LTD;0118262481;;
VMM FOUNDER;0219335369;vmmfounders@live.co.za;
GEOMAT LABORATORY;0110468944;;
B C ENGINEERING SUPPLIES;0118925586;bceng@netonline.co.za;
MOLA WA GODIMO CC;0799022791;;
SNS ENGINEERING AND CONSTRUCTION CC;0125411654;frans@snseng.co.za;
TSHEPMABS PROJECTS PTY LTD;0119696129;tsepmabsprojets2@webmail.co.za;
MASAKHANE PROJECTS MANAGERS;0393120400;admin@masakanepm.co.za;
VIC-LETS CIVIL & CONSTRUCTION CC;0132651611;viletscivils@live.co.za;
RICHARD GHAGURA SERVICES;0738767603;rghagura@gmail.com;
CHAUKE QUANTITY SURVEYORS;0445333832;info@chauke.co.za;
MOHANDULE'S PROJECTS;0113624952;george@mohandulesprojects.co.za;
MASIQHAME TRADING 559CC;0725193611;;
NBSM TRADING CC;0414693990;nbsmtrading@telkomsa.net;
SIPPEL & DE LANGE;0218801440;sipdel@iafrica.com;
EAGLE BUILDING CONSTRUCTION;0533841830;eaglebuilding.construction@gmail.com;
J.T. ROSS AND SON PTY LTD;0313729700;;
ALPHA-ZULU PROJECTS (PTY) LTD;0216747000;stephanie@azp.co.za;
ENGCOR ENGINEERS (PTY) LTD;0169336032;;
NEKNER CONSTRUCTION (PTY) LTD;0118942351;delia@neknerconstruction.co.za;
CIVIC CIVILS;0317763866;victor@civiccivils.co.za;
RCCH CONSTRUCTION;0618979078;;
SNS ENGINEERING AND CONSTRUCTION CC;0125411654;frans@snseng.co.za;
TN MOLEFE HOLDINGS;0152977133;;
NATIVE CIVIL PROJECTS;0710396106;info@nativecivil.co.za;
SACLAWA CIVILS CC;0229521164;admin@saclawa.co.za;
MANDLETHU (PTY) LTD;0314613609;;
MCE ENGINEERING CC;0118242707;AngeloM@mceengineering.co.za;
MALAHLELA CIVIL & BUILDING CONSTRUCTION;0834387158;;
VIC-LETS CIVIL & CONSTRUCTION CC;0132651611;viletscivils@live.co.za;
CEDERBUILD PROJECTS;0219050131;cederbuildprojects23@gmail.com;
A D A CONSULTING ENGINEERS;0112347952;info@adacons.co.za;
RAF CONSTRUCTION;0219034325;;
P MOKWENA CONSTRUCTION;0219056402;p.mokwenaconstruction@telkomsa.net;
AKWANDE CIVILS;0317021147;info@akwandecivils.co.za;
VTNT SOLUTIONS;0795766405;vngobese@vtntsolutions.co.za;
MARTELLO KONTRAKTEURS (EDMS) BPK;0152962068;;
CHILUBA;0116750624;;
T L S CIVILS AND PROJECT MANAGERS;0333432069;tls@tlsengineers.co.za;
MGXABHISO TRADING & PROJECTS;0315792155;xulumondli1@mtn.blackberry.com;
DICDOT PROJECTS (PTY) LTD;0319072950;dicksithole705@gmail.com;
POWER CONSTRUCTION;0126218000;north@powergrp.co.za;
B C ENGINEERING SUPPLIES;0118925586;bceng@netonline.co.za;
K AND D CRYSTAL INDUSTRIES (PTY) LTD;0176324935;;
KHUPHUKA AFRIKA STATIONERS CC;0317014357;;
ISIFEKO CIVILS AND CLEANING SERVICES;0219040313;kanzi@webmail.co.za;
SUMMIT PROJECTS (PTY) LTD;0219511030;dennismar@mweb.co.za;
NICSTAR SERVICES;0219329617;engelbrechtnj@gmail.com;
POTCH STENE (EDMS) BPK;0182975229;;
RADVILLE INVESTMENTS (PTY) LTD;0169816270;;
VLEESBAAI CIVILS;0446991107;vleesbaaicivils@gmail.com;
BASIL READ (PTY) LTD;0114186482;;
VIBRO CONCRETE PRODUCTS (PTY) LTD;0860084276;;
INKATHI CONSTRUCTION (PTY) LTD;0218800288;;
SEBEGO MALOKA & VILJOEN CIVIL ENGINEERS MIDRAND (PTY) LTD;0112382940;stas@smv.co.za;
ABBEYDALE BUILDING & CIVIL (PTY) LTD;0113232700;;
THOMSON AND DE KOCK KONSTRUKSIE;0219062108;dekockf@worldonline.co.za;
TIYENKEHLENI TRADING;0399742959;;
WBHO CONSTRUCTION (PTY) LTD;0317141500;wbho@wbho.co.za;
MAFAHLENI ENGINEERS & PROJECT MANAGERS CC;0396840028;admin@mafahleni.co.za;
COMPUTER IMAGING SUPPLIES (PTY) LTD;0514210055;;
A D CONSTRUCTION;0319041043;0319042548@efg.co.za;
B K CIVIL ENGINEERING CC;0719233131;;
GROUP FIVE COASTAL (PTY) LTD;0315690300;coastal@groupfive.co.za;
RUFUS LODI PROJECTS;0125494369;rufusprojects@gmail.com;
MGAMULE CONSULTING;0366312298;thuthu@mgamule.co.za;
MFT ENGINEERING;0116148522;vicdy@gmail.com;
KANTEY AND TEMPLER CONSULTING ENGINEERS;0312666535;ktdbn@dbn.kanteys.co.za;
IMVUSA TRADING 243 CC;0357871182;imvusatrading243@telkomsa.net;
VICTORY CONSULTING;0152912821;victoryce@mweb.co.za;
LENFIELD CONSTRUCTIONS;0533132777;lensfield@live.co.za;
TIBER BONVEC (PTY) LTD;0114307700;tiber@tiber.co.za;
LEW CONSULTING ENGINEERS;0137532221;eric.dixon@lewconsulting.co.za;
THOMSON AND DE KOCK KONSTRUKSIE;0219062108;dekockf@worldonline.co.za;
JORBUTLA PROJECTS BK;0169332360;;
VMM FOUNDER;0219335369;vmmfounders@live.co.za;
MBONA SAUNDERS AND WIUM CC;0333950920;;
CHRISTO COETZER AND ASSOCIATES;0119758036;ccanda@netactive.co.za;
CRANE CONSTRUCTION CONSULTANTS;0117838220;denise@cranegroupconsulting.com;
BUMBO (PTY) LTD;0125410179;;
WONDER DREAM PROJECTS CC;0349521088;wonderdream@telkomsa.net;
ISIPANI CONSTRUCTION (PTY) LTD;0218683008;info@isipani.co.za;
ILISO CONSULTING (PTY) LTD;0312662600;saathna@iliso.com;
KUHLE QUALITY PROJECTS;0218282164;social@kuhleqp.co.za;
IGOVU CONSTRUCTION;0312073512;info@igovu.co.za;
MAFUBE ENGINEERING SERVICES;0118235894;;
ISTIMELA ENGINEERING SERVICES (PTYLTD;0333443377;istimelaeng@mweb.co.za;
MAKHUBU CIVIL CC;0313321749;;
HLAMOLOGO TRADING AND PROJECTS;0123832112;rhendrica@yahoo.com;
A D A CONSULTING ENGINEERS;0112347952;info@adacons.co.za;
H T CIVILS;0315642376;info@htcivils.co.za;
TRANS-AFRICA PROJECTS;0112059400;felicia@taprojects.co.za;
BASIL READ HOLDINGS;0114186300;procurement@basilread.co.za;
E P M AND ASSOCIATES;0117685220;e.p.m@mweb.co.za;
WBHO CONSTRUCTION (PTY) LTD;0317141500;wbho@wbho.co.za;
POWER CONSTRUCTION;0126218000;north@powergrp.co.za;
TIYANE NICHENSANE BUSINESS ENTERPRISES;0730959796;luckyphillip48@yahoo.com;
C B CONSTRUCTION & CIVILS CONCRETE FLOORS;0333441532;blessie@telkomsa.net;
THABONG CIVILS;0114252333;info@tbongcivils.co.za;
RPC RAADGEWENDE INGENIEURS CC;0122590556;;
R P P INVESTMENT HOLDING CC;0132657014;paphane@webmail.co.za;
MWELASE & ASSOCIATES ENGINEERS;0333429991;info@mwelase.co.za;
LEADING EDGE;0218875172;admin@le70.co.za;
WONDER DREAM PROJECTS CC;0349521088;wonderdream@telkomsa.net;
GROUP FIVE COASTAL (PTY) LTD;0315690300;coastal@groupfive.co.za;
SAUNDERS AND WIUM ENGINEERS CC;0437354783;;
CINDERFORD INVESTMENTS (PTY) LTD;0122532270;;
MASAKHANE PROJECTS MANAGERS;0393120400;admin@masakanepm.co.za;
IMMACULATE MANAGEMENT SERVICES CC;0152971886;;
LEW CONSULTING ENGINEERS;0137532221;eric.dixon@lewconsulting.co.za;
ALPHA-ZULU PROJECTS (PTY) LTD;0216747000;stephanie@azp.co.za;
P MOKWENA CONSTRUCTION;0219056402;p.mokwenaconstruction@telkomsa.net;
WALCO CIVIL AND CONSTRUCTION;0764855218;;
KWEZI V3 ENGINEERS;0152877900;polokwane.office@worleyparsons.com;
WISEMAN CIVIL CONSTRUCTION & DEVELOPERS CC;0113125377;;
WEZA AFRIKA CONSTRUCTION PTY LTD;0105909470;;
TSENGWA CIVIL & CONSTRUCTION;0733102220;enricoprins@webmail.co.za;
TSHAWE INFRASTRUCTURE TECHNOLOGIES CC;0129980530;pmali@tshawe.co.za;
AMADWALA TRADING CC;0832773967;andries@amadwalatrading.co.za;
AFRILINE CIVILS (PTY) LTD;0219497889;delaine@afriline.co.za;
HILTI STORE;0800023321;info@hiltistore.co.za;
BUANE TRADING (PTY) LTD;0312073719;;
EXAWIZE CC;0762863219;mosesj@webmail.co.za;
SAMLULU CONSTRUCTION AND PROJECTS;0728509038;;
B S M BAKER (PTY) LTD;0114635226;info@bsmbaker.co.za;
PATSA CIVIL WORKS AND CONSTRUCTION CC;0514470229;patsacw@gmail.com;
J G AFRIKA(PTY) LTD - POSTMASBURG;0533130123;postmasburg@jgafrika.com;
ROBERTS BROS CONSTRUCTION(PTY) LTD;0437482588;;
HUNADI A MAHLAKUDI CONSTRUCTION ENTERPRISE;0132651322;;
MOHANDULE'S PROJECTS;0113624952;george@mohandulesprojects.co.za;
BAY PROJECTS PERMACURE (PTY) LTD;0415810400;aldo@501.co.za;
MURANDU BUILDING SOLUTIONS (JHB);0826880976;enquiries@murandu.co.za;
ZALOM BUILDERS;0313058957;;
GOVENDERS HYDRAULICS & ENGINEERING;0118243705;govben@mweb.co.za;
BB MTHEMBU CONSTRUCTION;0315101351;thandocc@gmail.com;
JADECO CONSTRUCTION CC;0786812399;;
THREE TIER CONSTRUCTION;0313127448;admin@threetier.co.za;
DICDOT PROJECTS (PTY) LTD;0319072950;dicksithole705@gmail.com;
BLUEPRINT CONSTRUCTION CC;0343121866;;
PHUMELELA CIVIL WORKS & ALUMINIUM CC;0114939687;phumelelacivil@gmail.com;
BRAINWAVE PROJECTS 341 CC;0219512963;philelect@telkomsa.net;
PROCESS DYNAMICS (PTY) LTD;0113945412;;
SMV CIVIL ENGINEERS CC;0183811138;adolphus@smv.co.za;
MAROTHI CIVIL AND PROJECTS;0152912798;;
C N S CIVIL ENGINEERING CONTRACTORS;0210005002;zamaseoka@gmail.com;
STEFCOR CONSTRUCTION CC;0117421662;stefan@stefcor.co.za;
WESER CIVIL ENGINEERING CONTRACTORS (PTY) LTD;0182975229;weser@iafrica.com;
FLINT CONSTRUCTION (PTY) LTD;0332677168;flint@flintcon.co.za;
DAECO CC;0119184411;;
EIFFEL ENGINEERING (PTY) LTD;0116147810;;
P MOKWENA CONSTRUCTION;0219056402;p.mokwenaconstruction@telkomsa.net;
C A BRAND CA CIVIL ENGINEERING CO (PTY) LTD;0113101630;cabrand@cabrand.co.za;
MODITI CONSULTING ENGINEERS;0127559907;tshepom@moditi.co.za;
P & E ARTISANS;0534562394;peartisan@gmail.com;
NJC CONSTRUCTION (PTY) LTD;0437483839;daleen@njccon.co.za;
RAUBEX CONSTRUCTION (PTY) LTD;0115528758;;
TECHNI CIVILS;0413643240;;
GARMIN CONSULTING ENGINEERS CC;0315021989;;
SOMPISI CONSTRUCTION;0357962302;sompisiconstruction@gmail.com;
EMORY OAK TRADING AND PROJECTS;0791257636;info@emoryoakprojects.co.za;
BUANE TRADING (PTY) LTD;0312073719;;
MAKGOSI LOGISTICS;0136961924;makgosilogistic@yahoo.com;
PHOLANI ASIYA TRADING & PROJECTS CC;0446931842;mwnguta@gmail.com;
CHUMASANDE HOLDINGS (PTY) LTD;0437601123;chumasandeholdings@telkomsa.net;
BALDMIN ENGINEERING (PTY) LTD;0114210008;engineering@baldmin.co.za;
THEO VAN NIEKERK & ASSOCIATES;0114873467;info@tvna.co.za;
P D S CIVIL ENGINEERING;0123483594;;
BB MTHEMBU CONSTRUCTION;0315101351;thandocc@gmail.com;
GRACE & HOPE CONSTRUCTION;0536720004;;
ABBEYDALE BUILDING & CIVIL (PTY) LTD;0113232700;;
GOUWS BUILDING AND CIVIL CONSTRUCTION;0783417411;iwangouws13@gmail.com;
LEWMAK CIVILS CC;0125611578;lewis@pinweb.co.za;
ROMICK ENGINEERING CC;0118646263;sales@romik.co.za;
P & E ARTISANS;0534562394;peartisan@gmail.com;
CONCOR HOLDINGS (PTY) LTD;0537230028;refiloem@concor.co.za;
THREE TIER CONSTRUCTION;0313127448;admin@threetier.co.za;
POWER CONSTRUCTION (PTY) LTD;0219050583;;
J B LEVELLING CIVIL WORKS CC;0125611011;jblevel@yebo.co.za;
BLUEPRINT CONSTRUCTION CC;0343121866;;
BO MHLONGO CIVILS;0333426000;admin@bomhlongocivils.co.za;
PESTRE MINING & CIVIL ENGINEERING (PTY) LTD;0110258339;pestremining@workmail.co.za;
RUFUS LODI PROJECTS;0125494369;rufusprojects@gmail.com;
NAMAQUA ENGINEERING;0272131622;namaeng@kingsley.co.za;
UZAMILE TRADING CC;0358703176;bmyaka@gmail.com;
MUSANI CONSTRUCTION;0357512410;musaniconstruction@gmail.com;
COALITON ENGINEERING SUPPLIES KZN CC;0329463679;;
LUVUNO PROJECTS CC;0114021600;info@luvuno.co.za;
ZWOTHE CONSULTING ENGINEERS;0155163094;zwothecons@telkomsa.net;
SIMINGAWE CONTRACTORS;0317086434;thomas.malapane@mtnloaded.co.za;
BASIL READ (PTY) LTD;0137523869;;
ABBEYDALE BUILDING & CIVIL (PTY) LTD;0113232700;;
KWEZI V3 ENGINEERS;0152877900;polokwane.office@worleyparsons.com;
THOMSON AND DE KOCK KONSTRUKSIE;0219062108;dekockf@worldonline.co.za;
ARCUS GIBB (PTY) LTD;0437063600;;
NEKNER CONSTRUCTION (PTY) LTD;0118942351;delia@neknerconstruction.co.za;
GUYU CIVILS AND GENERAL SERVICES;0158122531;;
CHIGAL CIVIL ENGINEERING (PTY) LTD;0119246070;kambiconstruction@gmail.com;
TAUCON CIVILS CC;0114252159;sharmn@tauconcivils.co.za;
MAFAHLENI ENGINEERS & PROJECT MANAGERS CC;0396840028;admin@mafahleni.co.za;
ATI TRADING ENTERPRISE;0475310992;atilwazip3@gmail.com;
BUMBO (PTY) LTD;0125410179;;
PLATINUM CIVIL ENGINEERING;0218368324;moonlightelectricalservice2010@webmail.co.za;
MILI CONSTRUCTION;0788279559;;
THEMBALETHU CIVILS;0349822464;admin@thembalethucivils.co.za;
WALKER AHIER HOLTZHAUSEN ENGINEERING CONSULTANTS CC;0118882296;;
DELCA SYSTEMS;0137553292;;
MULTITRADE NETWORKS SOLUTIONS;0113626603;solutionsi@ymail.com;
H T CIVILS;0315642376;info@htcivils.co.za;
INTERMINE ENGINEERING JT ELECTRONICS CC;0145922802;;
C A BRAND CA CIVIL ENGINEERING CO (PTY) LTD;0113101630;cabrand@cabrand.co.za;
VUSELA CONSTRUCTION (PTY) LTD;0219050752;info@vuselaconstruction.co.za;
A L M CO-OPERATIVE LIMITED;0127721257;;
MAPININI ENGINEERING PROJECTS;0155010013;panyasaa@yahoo.co.uk;
B S M BAKER (PTY) LTD;0114635226;info@bsmbaker.co.za;
THESA CIVILS CC;0436852902;;
