HANDS AT WORK;782828883;;
F AND S MAINTENANCE;822206200;;
BRANDON ELECTRICAL CONTRACTORS;158124470;brandonelectrical@telkomsa.net;
EURO PROJECTS;835804807;europrojects@telkomsa.net;
NOVA RIDA INVESTMENTS CC;794467636;;
KA AGA CONSTRUCTION;110701497;;
HANDYMAN JOWIE;725490691;;
UMAR'S ELECTRICAL;110210712;info@umarelectrical.co.za;
L.M BUILDING CONSTRUCTION;788127475;mahachileonard@gmail.com;
ELECTRO C;117916121;rita@electroc.co.za;
BAOBAB ELECTRICAL SERVICES;355503091;baobab@telkomsa.net;
MARINA ELECTRO;219512316;info@marina.co.za;
E M P ELECTRICAL METERING PLUMBING;515225008;lize@ggi.co.za;
RADIO SUPER REPAIR;157817497;superrepairs@telkomsa.net;
C A CONSTRUCTION (PTY) LTD;514409000;;
VAN HEERDEN SOLAR POWER;236142983;vhscon@mweb.co.za;
MOSOMEDI REFRIGERATION AND AIRCONDITIONING CC;152230228;mosomedi@mosomedi.co.za;
EBP ELECTRICAL CONTRACTORS;218622316;yesedmund@gmail.com;
VUEMS ELECTRICAL & INSTRUMENTATION;176892123;vusi.emmanuel@yahoo.com;
NDAMASE ELECTRICAL;218367757;;
ELECTRICAL SYSTEM CONSULTING CC;114872733;infoesc@polka.co.za;
KA AGA CONSTRUCTION;110701497;;
MOTJA ELECTRICAL (PTY) LTD;735610404;motjaelectrical@gmail.com;
D AND D ELECTRICAL;836250608;;
BLESSING'S CONSTRUCTION & PROJECTS;780658910;alecgundah@gmail.com;
SAFE POWER ELECTRICAL;719210409;mariusloff@gmail.com;
SHARKA INTERIOR CONTRACTORS;767702994;mwsdunne@mweb.co.za;
MENTAKO TRADING ENTERPRISES;110519757;jocelyn@mentako.com;
BUZANGENA-MINCO CONSTRUCTION (PTY) LTD;116133166;bontle@buzangenaminco.co.za;
H & K ELECTRICAL CONTRACTORS;333454490;hkelectrical@axxess.co.za;
DMD MAINTAINERS CC;437226131;dmdmaintainers@gmail.com;
AFRICAN BANK;333450146;info@dmcelectrical.co.za;
TIM RYDER ELECTRICAL CC;113120880;;
VAN HEERDEN SOLAR POWER;236142983;vhscon@mweb.co.za;
CHEMROTECH POWER INDUSTRIES;184691383;chemrotech@mweb.co.za;
DUAL SYNCHRONISED POWER SYSTEMS;832753714;david@dualsps.co.za;
NM ELECTRICAL SERVICES;719148496;nmelectricalservices911@gmail.com;
NDAMASE ELECTRICAL;218367757;;
NAPLA INVESTMENTS;738524018;naplainvestments@gmail.com;
PRINS ELECTRICAL SERVICES;824666208;johangprins@yahoo.com;
MANDLA MASEKO CONSTRUCTION CC;136962875;mandlmasekoconstrcc@yahoo.com;
O & P HOME IMPROVEMENTS;847300625;ophomemaintenance@gmail.com;
A1 EMERGENCY ELECTRICIANS;125480716;a1emergency@worldonline.co.za;
RAG PROJECTS;798318576;ncloud.ragprojects@gmail.com;
MNL CIVIL & ELECTRICAL PROJECTS;110578736;collenlehlane@yahoo.com;
CITY POWER JOHANNESBURG (PTY) LTD;114907000;r.karsten@citypower.co.za;
BEST HOME & ELECTRIC;437432885;;
AGGREKO;215256760;rentals@aggreko.co.za;
INDEPENDENT ELEMENTS & CONTROLS;118490258;element@mweb.co.za;
ADAMS ELECTRICAL;749590878;adams.electrical@vodamail.co.za;
MARIRI TRANDING 68 T/A PRETORIA APPLIANCE & TV;123275169;dietschmann@absamail.co.za;
ARONS HARDWARE;154918280;;
ISMAILS WHOLESALE HARDWARE;154913177;rikasteyn@vodamail.co.za;
COOLING EXCELLENCE;414845271;coolingexcellence@telkomsa.net;
RANDBURG LIGHTING & ELECTRICAL WHOLESALERS;117874604;randburgelectrical@gmail.com;
M L R ELECTRICAL BK;825520309;mlrelec@netactive.co.za;
BUSTER PLUMBING AND MAINTENANCE SERVICE;848409378;louis@busterplumbing.co.za;
EXTERIOR SOLUTIONS;317096845;exsolutions@iburst.co.za;
ELECTROPARTS (PTY) LTD;219299400;;
BRANDON ELECTRICAL CONTRACTORS;158124470;brandonelectrical@telkomsa.net;
VANA CONSTRUCTION;781666485;;
VAN HEERDEN SOLAR POWER;236142983;vhscon@mweb.co.za;
ABI ELECTRICAL SERVICES (PTY) LTD;105936220;;
K V A ELECTRICAL AND COMMUNICATION INSTALLATIONS;813195008;;
ELECTRO C;117916121;rita@electroc.co.za;
FENCING FOR U CC;834414951;fencingforu@gmail.co.za;
JAN VAN WYK VERKOELING;832721807;vanwykji@telkomsa.net;
FAB WATER ENGINEERING CC;117927346;info@fabwater.com;
HILTON FENCING;339401218;hiltonfencing@zamail.co.za;
FENCIT (TVL) (PTY) LTD;164211031;zelda@fencit.co.za;
DATA CABLE INSTALLATIONS (PE);413651390;dcipe@iafrica.com;
MASHRIK SOCIAL DEVELOPMENT CONSULTANCY CC;153073971;;
DYNAMIC TRANSDUCER MEASUREMENT;114331020;;
E WILLIAMS ELECTRICAL & BUILDING SERVICES (PTY) LTD;824560121;ewelect@xsinet.co.za;
MICA HARDWARE (DUNKELD);113410227;micadunk@mweb.co.za;
MEPS ELECTRIC FENCING;413741510;mepsec@telkomsa.net;
THESEN'S GENERATORS/HONDA;437437239;tgen@mwebbiz.co.za;
TOM FINLAY ELECTRICAL;312053043;finlay1@telkomsa.net;
A1 ELECTRICAL;218523078;antonkertland@gmail.com;
PEC UTILITY MANAGEMENT;219480225;clientservicescpt@pecgroup.co.za;
MICA (MORNING GLEN);118022638;admin@mgmica.co.za;
LECFLO;538410378;john@lecflo.co.za;
SMART SPACE LIFESTYLE PROJECTS;217043089;info@smart-space.co.za;
HOOVER AGENTS;164212110;;
KAY GEE SECURITY SYSTEMS;413791527;felicity@kgsecurity.co.za;
TEKWENI CABLING CC;315793215;billytom@iafrica.com;
KALAHARI VLEISPALEIS;630410542;johnschreiner5@gmail.com;
RIVERSIDE MICA GARDEN CENTRE;169323131;info@riversidemica.co.za;
LATIN ELECTRICAL (PTY) LTD;128090009;sales@latintrading.co.za;
ELECTRICAL 911;824100911;info@electrical911.co.za;
Vesyma Trading Enterprise CC;114202181;info@vesyma.co.za;
ROCKFIELD TRADING CC;329400337;rockfieldtrading@worldonline.co.za;
NATIONAL REWINDS;214484100;;
METER-IT;860105810;;
GROENKLOOF HARDWARE;123460553;;
AKKERS HARDWARE;448736564;alhan@akkershardware.co.za;
AUTO FUEL INDUSTRIAL (PTY) LTD;136925055;ricus@autofuel.co.za;
BLACKFIX APPLIANCE SERVICE;114445438;;
Steelec Agencies;317002360;info@steelec.co.za;
A B VAN DEN BERG;498910971;;
BUILT-IT TRI HARDWARE;397272190;marcell.gertzen@herbertgroup.co.za;
UGU ENGINEERING SOLUTIONS;216715818;accounts@ugueng.co.za;
DISCOVERY MICA HARDWARE AND BUILDING SUPPLIES;117638389;accounts@kilburnhardware.co.za;
DISCOVERY MICA HARDWARE AND BUILDING SUPPLIES;117638389;denisemica@telkomsa.net;
ELECTROCOMP (CT);219057123;tobie@electrocomp.co.za;
BMLL CONSTRUCTION AND ELECTRICAL CONTRACTORS AND LOGISTICS;118250210;;
TNW GROUP;215515973;info@tnwcape.co.za;
CLAASSEN AURET (PTY) LTD (CAPE);215550940;info@cacape.co.za;
MOBILECTRIC;117941058;mobilec@yebo.co.za;
LJ TRADING AND PROJECTS;118243424;sales@ljtrading.co.za;
ADENCO CONSTRUCTION (PTY) LTD;227133124;admin@adenco.co.za;
MUMPULELA MAINTENANCE & CONSTRUCTION;788899381;prn.construction@gmail.com;
VOLTEX (EAST RAND);119185220;eceastrand@voltex.co.za;
BUILD RITE;533130168;sales@buildritepostmasburg.za.com;
ELECTROTRON CC;132462655;accounts@elt-za.co.za;
TERAYNE ELECTRICAL MAINTENANCE;448747860;wayne@terayne.co.za;
ELECTRIC FENCING BOKSBURG;118947193;zaksws@mwebbiz.co.za;
ELECTRICAL APPLIANCE CENTRE CC;448733631;japieeac@gmail.com;
BUILD IT;272132260;manager@vdlbuildit.co.za;
RMN-NELCO HARDWARE;169761250;rmnhardware@lantic.net;
NUSTART HOLDING (PTY) LTD;118242183;pjj@siyahamba.co.za;
OSCON ELECTRICAL AND CIVIL CONTRACTORS;152930123;oscon@mweb.co.za;
PERMATOOL (PTY) LTD;118221103;permatool@permatool.co.za;
CUTRON ELECTRICAL;419220250;cutronelectrical@gmail.com;
CAPOTEX;152913991;info@capotex.co.za;
VOLTEX (HOEDSPRUIT);157933703;hsteyn@voltex.co.za;
VOLTEX (TZANEEN);153071213;hsteyn@voltex.co.za;
PRISM PAYMENT TECHNOLOGIES (PTY) LTD;219514300;production@prism.co.za;
A C E REFRIGERATION & ELECTRICAL;514472645;lindabeckmann@telkomsa.net;
DIVWATT (PTY) LTD;117943825;pickle@divwatt.com;
HANDY HUBBY;217122715;info@handyhubby.co.za;
POWER AND LIGHTING SOLUTIONS;215310913;info@powerandlighting.co.za;
DURBAN AUTO ELECTRICAL;313323962;durbanauto@mweb.co.za;
MAG FIELD AUTO ELECTRICAL CC;113976689;magfield@mweb.co.za;
HEXTECH CC;118944772;george@hextec.co.za;
MONKS INDUSTRIES;587893555;monksindustries@gmail.com;
STATE AUTO DIESEL;573552244;;
CAPI-LUX SOUTH AFRICA (PTY) LTD;219346899;;
ZAMOCEBO TRADING AND PROJECTS;119156650;zamocebo@telkomsa.net;
NICK'S ELECTRICAL;514329010;gavelec@mweb.co.za;
B & H Electronics;829218736;gert@hornetsgroup.com;
DALO ELECTRIC;137511853;dalo@idhweb.com;
MOTOR CONTROL & AUTOMATION;113972141;sales@motorcontrols.co.za;
D T H ELECTRICAL CC;116932326;sales@dthmining.co.za;
JAGER TECHNOLOGIES (PTY) LTD;514444428;info@jagertech.com;
JAGER (PTY) LTD;514444428;info@jagertech.com;
C G WHOLESALE APPLIANCES;442720844;appliance.center@odn.co.za;
RAWLINS WALES & PARTNERS;116085000;gauteng@rwp.co.za;
GEARED-UP POWER TRANSMISSION CC;125411490;mknight@geardup.co.za;
MADIMONG TRADING & SERVICES;867288162;madimongtrading@webmail.co.za;
PAYNTER'S HARDWARE CC;832268299;mwpaynt@mweb.co.za;
SHIVA CONSTRUCTION & GENERAL BUILDERS CC;315771592;shivcon@telkomsa.net;
BUILD IT (SUNRIDGE);413609790;info@sunridgebuildit.co.za;
HAMBISA MACHANICAL & ELECTRICAL ENGINEERS;119745168;info@hambisa.co.za;
ANDERSON VOGT CONSULTING;333860863;avconsulting@iafrica.com;
JBN POWER AND TRADING CC;314011056;admin@jbnpower.co.za;
ELECTRO MECHANICA (PTY )LTD.;215297000;info@em.co.za;
SUNROSE KITCHENS AND BUILT-INS CC;314038197;sunrosekitchens@webmail.co.za;
ALTMAR ELECTRICAL CONTRACTORS PAARL;836261118;altmar@telkomsa.net;
AVNET KOPP (PTY) LTD;118096100;jenny.gooding@avnet.co.za;
ZETECH CC (SELLING MACHINES & CONSUMABLES);117893230;zetech@zetech.co.za;
K. M. D. ELECTRICAL;333457958;kdmelectric@vodamail.co.za;
HAYESON'S ELECTRICAL;825734515;grant@hayesons.co.za;
HOBBIES & HARDWARE LOCKSMITH;837013434;;
THEKWINI ELECTRICAL & TRF;329448371;thektransformers@telkomsa.net;
ESKOM (MANKWENG);153067800;monyepomn@eskom.co.za;
S & S AUTO AIRCONDITIONING;333424881;ssair@telkomsa.net;
24 HOUR TRUCK & AUTO;833801887;andre.n.steyn@gmail.com;
BILLS HARDWARE;315396222;bills.hardware@mweb.co.za;
P P E TECHNOLOGIES;137523570;;
J G P GROUP;219146385;jgp@jgpgroup.co.za;
R J N PROJECTS;437221831;rjn.allan@iafrica.com;
IRVIN SELEKE HOLDINGS;119351113;irvinseleke@gmail.com;
N AND C MAINTANANCE AND SPARES (PTY) LTD;114727838;thabile.shezi@naspares.co.za;
RAWSONVILLE ELEKTRIES;233491355;aliza@rawelektries.co.za;
STANGER AUTO ELECTRICAL BATTERY CAR AIRCON & CABLE REPAIR CENTRE;325514400;stangerautoelect@yahoo.com;
BRIGHTLIGHT ELECTRICAL T/A TERRACE INDUSTRIAL SUPPLIES;114521385;ble@lantic.net;
TREMS MASILO CONSTRUCTION TRADING AND PROJECTS;145927379;;
EKSTEEN & LE ROUX CC;126653494;centurion@elr.co.za;
BULLHART PANELBEATERS & SPRAYPAINTERS;116166358;brian_bullhartpanelbeaters@telkomsa.net;
O-LINE SUPPORT SYSTEMS;414863674;;
M T CONTRACTS CC;184625741;mtcontract@gmail.com;
A L F ELECTRICAL CC;118648921;alf@cozamail.co.za;
BUILD IT DAMDORYN;122535186;riaan@ionline.co.za;
NKOSI DEVELOPERS;117347002;ziporgn@yahoo.com;
ELECTRO SURGEON;123421860;info@electrosurgeon.co.za;
JACK'S PAINT & HARDWARE (CLAREMONT);216711673;lanpaint@mweb.co.za;
ARROW ALTECH DISTRIBUTION (PTY) LTD;119239600;info@arrow.altech.co.za;
NATIONAL HOME BUILDERS REGISTRATION COUNCIL;437210816;thandokazif@nhbrc.org.za;
NATIONAL HOME BUILDERS REGISTRATION COUNCIL;437210816;thandokazif@nhbrc.org.za;
JOTELL ENGINEERING CC;573532025;jotell@internext.co.za;
DIHANTI'S SPORTS & HARDWARE;227721604;jackzpaintlangebaan@gmail.com;
PINE AUTO ELECTRICAL;514474061;0514470185@efg.co.za;
GILLIES SERVICES BK;442724080;gilliesservices@gmail.com;
MOLAPO MOTLE ENTERPRISE & CONSTRUCTION;152977594;motlemotle@telkomsa.net;
DANA TOOL PAINT & HARDWARE;446981804;danatoolhardware@outlook.com;
VREDENDAL DIESEL AUTO;272131014;;
BOSVELD BATTERYE;826416072;;
LAVIS HARDWARE;219340714;yorgi@webmail.co.za;
ARMATURE WORLD;573551491;armworld@internext.co.za;
JANCA ELEKTRONIKA;514300530;janca.electronics@gmail.com;
GENERATOR ELECTRICAL & SECURITY SOLUTIONS;118965870;ginny@gessolutions.co.za;
MAESTRO REWINDING & ELECTRICAL;227151881;;
JUMP START AUTO ELECTRICAL;152973884;info@jumpstartelectrical.co.za;
WETTEST CC;413606957;pieter@wettest.co.za;
GRABOUW AUTO ELECTRICAL & SPARES;218592057;0218592106@efg.co.za;
INDUSTRIES EDUCATION & TRAINING;114620784;ietijhb@ieti.co.za;
BUILD AFRICA HARDWARE;116922641;buildafrica14@telkomsa.net;
HURBARN ELECTRONICS (PTY) LTD;118242101;;
USIZO ENGINEERING (PTY) LTD;114524850;info@usizoeng.co.za;
METALLUM (PTY) LTD;114540687;abooysen@metallum.co.za;
ALL ROUND FENCING;126693008;wiltech@iafrica.com;
NAZ ROOFING AND HARDWARE;117406102;nbminvestment@yahoo.com;
REGAL-BELOIT SOUTH AFRICA;114531930;bryan.storrier@regalbeloit.com;
BLOEM AUTO ELECTRICAL & AIRCONDITIONING SERVICE;828043583;bloemautoelectrical@gmail.com;
BEST EMERGENCY ELECTRICIANS;125431760;;
BETTERWAY HOME IMPROVEMENT;723347992;;
GAP HOLDINGS (PTY) LTD;113923059;jacques@geyserallied.co.za;
FOTO & HI-FI WORLD;126621734;;
ELECTRONICS INC;282141679;electronicsinc@telkomsa.net;
BATIBANG BATAUNG TRADING CC;837997722;mohato.m@mweb.co.za;
J D ELECTRICAL ENGINEERING CC;169703560;danie@jde.co.za;
BLITZ POWER TOOLS & ENGINEERING;114211971;;
ELCO ELECTRICAL;118275074;;
DION WIRED FOURWAYS;115577720;;
KALTRON ELECTRICAL ENGINEERING;572127349;alcat@internext.co.za;
SCORPIO ELECTRICAL;119702478;;
N E C S ELECTRICAL CONTRACTORS;315079618;necs@ionaccess.co.za;
JAN SMUTS ELECTRICAL;118497298;;
RENSBURG ELECTRICAL;218762120;suephil@mweb.co.za;
HILL STAR MOTORS;313378180;bknewton@vodamail.co.za;
ELECTRO-COOL;532981026;;
AUTO ELECTRICAL & AIRCON SPECIALIST;152926108;admin@taes.co.za;
B M C APPLIANCES CC;164221920;bmc@live.co.za;
UPHAHLA PROJECTS;325337255;uphahlap@telkomsa.net;
W H SAFFER;152928600;hassim.dockrat@dawnltd.co.za;
ULUNGENI CONSULTING;357921026;ulungeni@iafrica.com;
MOTO TECH;183813488;mototech108@gmail.com;
HIGH PRESSURE JACK;215525600;jack.t@mweb.co.za;
JN MOSIME CONSTRUCTION;183846394;mosime05@telkomsa.net;
SWART'S ELEKTRIES & VERKOELING;132352429;swartselektries@gmail.com;
MIDDEL ELECTRICAL WHOLESALERS & CONTRACTORS;187886214;middel.elec@mweb.co.za;
PLATINUM ELECTRICAL CC;145381422;admin@platinume.co.za;
RELAY ELECTRIC;64209701;;
ART ELECTRICAL;114430536;admin@artelectrical,co.za;
LOB GROUP (PTY) LTD;125251112;;
DIY DEPOT (KRUGERSDORP);116609153;krugersdorp@diydepot.co.za;
DIY DEPOT (RANDFONTEIN);114121030;randfontein@diydepot.co.za;
AANAF APPLIANCE REPAIRS EST 1984;119790199;aanafhenk@gmail.com;
TONY'S DIESEL ELECTRICAL GENERATORS BK;118737260;;
QUICK VOLT ELEKTRIES CC;119702416;linda@quickvolt.co.za;
A K DISTRIBUTORS;183815500;;
Bekker Battery Centre;118376695;bekbatt@mweb.co.za;
I M S ELECTRICAL;861273278;;
D & D HOME APPLIANCES;145925251;ddhomeapp@gmail.com;
SOITEC SOLAR RSA (PTY)LTD;214181793;;
MAC'S ELECTRICAL;538332554;0538312729@efg.co.za;
JOOSUB E M CC;178197469;raaj@telkomsa.net;
REFRICON (PTY) LTD;115348476;sabata.masupha@refricon.co.za;
K?HLER MOTORS CAPE TOWN CITY (PTY) LTD;217904528;zuhause@kohlerauto.co.za;
VOLTEX TRADERS KEENS RUSTENBURG (PTY) LTD;145971311;carl.20@voltex.co.za;
MKHATSHWA;137824484;somtiolo@gmail.com;
ROCON DEVELOPMENT TRUST;218581015;rocon@mweb.co.za;
JACK'S PAINT & HARDWARE (PARYS);568115070;jackspaint@parys.co.za;
CONTINENTAL CONTROL (PTY) LTD;217124367;info@conticon.wcape.biz;
CONTINENTAL CONTROL (PTY) LTD;217124367;info@conticon.wcape.biz;
PALASADES & BRICKS 4U;535610186;conspires@gmail.com;
BENTON ELECTRICAL SERVICE;116805128;bentone@iafrica.com;
ROTARY MOTOR REWINDS (PTY) LTD;314686453;terence.rotary@gmail.com;
AURORA ELECTRICAL;114749992;;
MOTSHETHALE BUILDING & CIVIL CC;152960489;mosa@motshethale.co.za;
AFRICAN METER READING (PTY) LTD;118853198;jerminah@africanmet.co.za;
ELECTRITE CONTRACTORS;314677847;lectrite@mweb.co.za;
PROPERTY MAINTENANCE SERVICES;824555139;colall@telkomsa.net;
JH PUTTER BOUERS;232300816;;
RENT A HUSBAND;329472810;;
STONE STAMCOR (PTY) LTD;114521415;stamcor@global.co.za;
ROBOT PAINTS HARDWARE;114936442;sammy@robotpaint.co.za;
BONTIES ELECTRICAL & PLUMBERS;413675327;info@bonties.co.za;
FIKELELA;217122306;hjoseph@telkomsa.net;
HARDWARE EXPRESS CC;312077086;hardwarexpress@ymail.com;
EH ELECTRO;61402083;ebhochobeb@gmail.com;
PLUG-IN ELECTRICAL;272131587;plugin@telkomsa.net;
ELECTRICALL;217908092;keith@electricall.co.za;
J H ELECTRICAL AND REFRIDGERATION;726499278;;
FUSELINK CC;215110070;;
TWALO ELECTRICAL;219142096;jj@centrelec.co.za;
TITLE PAGE TRADERS CC;317001937;tpt@iafrica.com;
TALISMAN HIRE (BLAIRGOWRIE);117824473;blairgowrie@talisman.co.za;
KALCO ELECTRICAL CONTRACTORS;825573646;kalco@pixie.co.za;
S & T ARMATURE WINDERS;236261616;rewind@barvallei.co.za;
ALSU ONDERNEMINGS;218721023;info@alsu.co.za;
CUMPSTY ELECTRICAL;218628901;hcumpsty@mweb.co.za;
ELECTRICAL AND REFRIGERATION SERVICES;335011088;0335011027@efg.co.za;
CES BUY AND SELL;287352010;roe.wyks@gmail.com;
TROSSCO LIGHTING & ELECTRIC;333443022;;
MZIMKHULU ELECTRICAL CC;396825489;jerrys@absamail.co.za;
THINUS KILIAN ELEKTRIES CC;123350717;admin@thinuskilian.co.za;
LPS ELECTRICAL CONTRACTORS;119418284;lpselectrical@gmail.com;
GODLIDE ELECTRICAL;768449200;;
V AND S AUTOMATION CC;119180610;;
MADIBA BAY SAFARI WORLD;415832009;;
MATTHYS STRYDOM GATES AND FENCING;119540360;cobusstrydom@vodamail.co.za;
PRO ELECTRIC;114408857;info@proelectric.co.za;
INGWEMABALA CONSTRUCTIONS;349801756;ingwemabalaconstruction@gmail.com;
SHIKOMPEL BUILDING (PTY) LTD;799727461;shikompelbuilding@gmail.com;
PRO-ACTIVE ELECTRICAL (PTY) LTD;217133483;;
BLUE JILL PLUMBERS & MAINTENANCE;314049464;gerald@bluejillplumbers.co.za;
CTS PROJECTS;119581187;liezl@cts-group.co.za;
EC AUTO ELECTRICAL & FIELD SERVICES;145965003;incazest@telkomsa.net;
DUDLEY'S ELECTRICAL;217611528;dudleyselectrical@telkomsa.net;
ETS ELECTRICAL TURNKEY SOLUTIONS;118655326;electricalturnkey@gmail.com;
MAC ROSS ELECTRICAL;720447468;;
A-Z HANDYMAN & BUILDING CONTRACTORS;761594202;sareljacobs047@gmail.com;
N T HAPPINESS CONTRUCTION AND PROJECTS CC;119312541;mphosias@yahoo.com;
REFRIGERATION AND ELEKTROMECHANICAL CONTRACTING;446981660;;
IZAKS CONSTRUCTION AND MAINTENANCE;724283135;carloizaks56@gmail.com;
BAJUMO PROJECTS (PTY) LTD;118593006;keletso@gmail.co.za;
THE MASTER CABLE CC;113940152;office@themastercable.co.za;
ELECTRO SEAL;763532876;kc@electroseal.co.za;
RETICULATION & GENERAL SUPPLIES;219827940;info@rgs-sa.co.za;
U G U ENGINEERING SOLUTIONS CC;216715818;admin@ugueng.co.za;
BUCO (POLOKWANE);158124140;s@bmelliras.co.za;
EVERLIGHT ELECTRICAL;722381778;everlightelectrical@yahoo.com;
BRAINWAVE PROJECTS 341 CC;219512963;philelect@telkomsa.net;
INGWEMABALA CONSTRUCTIONS;349801756;ingwemabalaconstruction@gmail.com;
BC AUTO SERVICE CENTRE;215525492;montbat@polka.co.za;
BATCON SERVICES CC;123769904;batservices@mweb.co.za;
MALCOLM ELECTRICAL;114543184;;
O B ONE ELECTRICAL;354502555;obiwan@absamail.co.za;
HANDYMAN BERT;824380079;nmbb@mweb.co.za;
NQ REFRIGERATION AND APPLIANCES;118527102;;
DAVCOOL MASTERS APPLIANCES;125421133;davcool.masters@gmail.com;
ELEV8 HOLDINGS AND PROJECTS (PTY) LTD;110662315;laurencendlovu@gmail.com;
BUILD IT (TABLE VIEW);;;
GROUP ELECTRICAL;118274148;marinda@groupelectrical.co.za;
DHK AUTOMOTIVE SERVICES;123272364;;
THE MASTER CABLE CC;113940152;office@themastercable.co.za;
BASIC BLUE TRADING;110239643;neil@bluetrading700.co.za;
MIDDELBURG CAR RADIO & AIRCONDITIONING;132826027;mcradio@mweb.co.za;
NASCO PLUMBING AND ELECTRICAL;114935199;;
GREENSTONE PROJECTS;728206377;;
INGWEMABALA CONSTRUCTIONS;349801756;ingwemabalaconstruction@gmail.com;
COASTLINE AFRICA;861555580;sales@coastlineafrica.co.za;
LM AND N ENVIROMENTAL EYE;152677685;temokaba@gmail.com;
V & M ELECTRICAL;113971745;vossie@vmelectrical.co.za;
PP SPECIALIZED WATERPROOFING (PTY) LTD;719124073;ppspecializedwaterproofing@gmail.com;
ABAPHANTSI TRADING 16 CC;834716487;eqodoka@gmail.com;
REMEMBRANCE ELECTICAL & POOL SERVICES CC;118826393;Sikhumbuzo@remembranceelectrical.co.za;
ALGOA BAY MAINTENANCE;724355210;algoabm@gmail.com;
MONTAGE TRADING AND PROJECTS;127720732;movantagetrading@gmail.com;
KONUPI CONTRACTORS CC;118234676;;
KINETIC CONNECTION;215552526;0215527451@efg.co.za;
COLOUR CITY PLUMBING ELECTRICAL & HARDWARE SUPPLIES;114358134;coolcapers@vodamail.co.za;
GROUP ELECTRICAL;118274148;marinda@groupelectrical.co.za;
FIX IT ALL CONTRACTORS;826663098;;
DESTA POWER MATLA;112340008;;
PILLAY ELECTRICAL CONTRUCTION;837860062;pillays.electrical@yahoo.com;
PROBE CORP (SA) (PTY) LTD;317056050;probe@probegroup.co.za;
MATHER ELECTRICAL SERVICES;739397742;james@matherelectrical.co.za;
UMKHONTO ELECTRICAL AND GENERAL CONTRACTORS;317057131;;
BATCON SERVICES CC;123769904;batservices@mweb.co.za;
PRO-ACTIVE ELECTRICAL (PTY) LTD;217133483;;
ACTION ELECTRICAL;825554030;teich@netactive.co.za;
SINGLE DESTINATION ENGINEERING;119972340;contactsde@sde.co.za;
DRM PROJECTS;714045274;deivan@drmprojects.co.za;
MBATSANA TRADING AND PROJECTS (PTY) LTD;738388425;;
GARTH STEYNBERG ELECTRICAL CONTRACTORS;825918880;garth.steynberg@gmail.com;
SPECIALIST ELECTRICIAN;796327147;;
WOZANI AUTOMATION AND PROJECTS;117692699;;
BUILD IT (TABLE VIEW);;;
ELECTRICAL COUNTER SERVICES;719929937;;
BILLY'S ELECTRONIC SERVICES;736828627;0736828t@gmail.com;
ABBA EXPRESS ELECTRICAL;860441144;expresselect@mweb.co.za;
WIDE RANGE ELECTRICAL (PTY) LTD;764973038;widerange.j@mweb.co.za;
L & O SALES CC;118059998;accounts@l-osales.co.za;
EVA LUTION SECURITY & AUTOMATION;796299042;;
OLINJODI GENERAL TRADING;393111125;pvcokie@vodamail.co.za;
BASIC BLUE TRADING;110239643;neil@bluetrading700.co.za;
NEW HEIGHTS 1249 CC;176381016;heightsn@telkomsa.net;
KILEYS HANDYMAN SERVICES;784470797;;
EVERLIGHT ELECTRICAL;722381778;everlightelectrical@yahoo.com;
MOKOTO GENERAL CONSTRUCTION;;gmcmokoto@telkomsa.net;
MARK QUICK ELECTRICAL;732962869;;
MARK'S PROJECTS;112559195;1execcon@iburst.co.za;
HANYANI PLUS PROJECTS AND CONSTRUCTION;731549215;hanyanit@webmail.co.za;
CONDUIT NETWORK ELECTRICAL;761902185;mpolisa@gmail.com;
BALEFE CONSTRUCTION (PTY) LTD;826977476;leqela-thabiso@gmail.com;
EXQUISITE RENOVATORS & WELDERS;314005159;taib.metedad@gmail.com;
SOUTHERN AFRICAN FAULT LOCATION;119076473;admin@adret.co.za;
B 1 STOP PLUMBING;128120623;;
E A P ELECTRIC FENCING;832676366;eap.security@absamail.co.za;
DE WITT ENTERPRISES (PTY) LTD;762714254;;
FAST TRACK ELECTRONICS;314657853;;
A C I ELECTRICAL & PLUMBING;218535993;acielectric@mweb.co.za;
NELSON JINGISO TRADING;732292797;nelsonjingiso@nokiamail.com;
SWAMDLA TRADING & PROJECTS;125460519;;
PETERCON PLUMBERS CONSTRUCTION AND PROJECTS CC;116435555;;
GREYSTON ELECTRICAL CONTRACTORS;282549604;charmaine.greystonelectrical@telkomsa.net;
CENTURION ELECTRICAL (PTY) LTD;823355953;centurionelectrical@mailnetic.co.za;
EMBILI ENGINEERING AND CONSTRUCTION;115042675;;
SIPHO AMATURE WINDERS AND ELECTRICAL;116131300;siphoarmaturewinders.electrical@yahoo.com;
ELECTRONIQUE ELECTRICAL;437224833;electronique@imaginet.co.za;
MALCOLM ELECTRICAL;114543184;;
INGWE ENGINEERING;317057387;admin@ingweengineering.co.za;
24 FIX RANDBURG;117925358;donovanf@24fix.co.za;
HANDYMAN BERT;824380079;nmbb@mweb.co.za;
PP SPECIALIZED WATERPROOFING (PTY) LTD;719124073;ppspecializedwaterproofing@gmail.com;
ELECTRITE CONTRACTORS;314677847;lectrite@mweb.co.za;
GIMCEO TRADING;732608277;ginceotrading@gmail.com;
ETS ELECTRICAL TURNKEY SOLUTIONS;118655326;electricalturnkey@gmail.com;
M C P ELECTRICAL CC;795674416;mcpelectrical@gmail.com;
